file	length_offset	text_offset	stored_length	byte_length	source	translation	scene	ns_filtered_index	pc_file	pc_string_index	alignment_status	alignment_reason
Config/button.datu8	17459	17463	49	48	ウィンドウの演出速度を変更します	调整窗口演出速度	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	17536	17540	46	45	メニューの演出速度を変更します	调整菜单演出速度	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	17639	17643	49	48	文字のフォントタイプを変更します	调整文字字体类型	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	17716	17720	49	48	文字のフォントタイプを変更します	调整文字字体类型	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	17793	17797	49	48	文字のフォントタイプを変更します	调整文字字体类型	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	17870	17874	52	51	文字のグラデーションを無効にします	关闭文字渐变	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	17950	17954	58	57	文字のグラデーションを明るめにかけます	使用较亮的文字渐变	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18036	18040	46	45	文字のグラデーションをかけます	使用文字渐变	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18110	18114	55	54	文字のグラデーションを暗めにかけます	使用较暗的文字渐变	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18193	18197	37	36	文字の太さを普通にします	将文字粗细设为普通	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18258	18262	37	36	文字の太さを太めにします	将文字粗细设为较粗	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18323	18327	37	36	文字の太さを極太にします	将文字粗细设为特粗	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18388	18392	40	39	文字の縁取りを無効にします	关闭文字描边	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18456	18460	43	42	文字の縁取りを弱めに入れます	使用较弱的文字描边	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18527	18531	43	42	文字の縁取りを強めに入れます	使用较强的文字描边	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18598	18602	34	33	文字の影を無効にします	关闭文字阴影	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18660	18664	37	36	文字の影を弱めに入れます	使用较弱的文字阴影	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18725	18729	37	36	文字の影を強めに入れます	使用较强的文字阴影	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18790	18794	46	45	キャラごとの文字色を変更します	调整各角色文字颜色	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18864	18868	46	45	前のキャラの文字色を変更します	切换到上一角色的文字颜色	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	18938	18942	46	45	次のキャラの文字色を変更します	切换到下一角色的文字颜色	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19012	19016	58	57	表示中の文字色の赤色の輝度を変更します	调整当前文字颜色的红色亮度	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19098	19102	58	57	表示中の文字色の緑色の輝度を変更します	调整当前文字颜色的绿色亮度	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19184	19188	58	57	表示中の文字色の青色の輝度を変更します	调整当前文字颜色的蓝色亮度	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19270	19274	55	54	表示中の文字色をデフォルトに戻します	将当前文字颜色恢复默认	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19353	19357	70	69	サンプルメッセージの表示・非表示を切り替えます	切换样例消息的显示/隐藏	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19509	19513	49	48	メッセージの表示速度を変更します	调整文本显示速度	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19586	19590	46	45	オートモードの速度を変更します	调整自动模式速度	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19660	19664	49	48	スキップモードの速度を変更します	调整跳过模式速度	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19737	19741	49	48	全ての文章をスキップ可能にします	允许跳过所有文本	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19814	19818	46	45	既読文のみスキップ可能にします	仅允许跳过已读文本	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19888	19892	61	60	句読点で少しウェイトがかかるようにします	在标点处稍作停顿	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	19977	19981	58	57	句読点でウェイトをかけないようにします	在标点处不停顿	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	20121	20125	133	132	無効の場合は表示途中の文章がすべて表示され、もう一度ボタンを押すと次の文章が表示されます	关闭时，按键会先一次显示完当前文本；再次按键才显示下一段文本	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	20398	20402	139	138	有効にすると自動的にメッセージウィンドウが非表示になり、ボイスのみが再生されるようになります	开启后会自动隐藏消息窗口，仅播放语音	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	20652	20656	52	51	マスター（全体）の音量を変更します	调整主音量	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	20732	20736	37	36	ＢＧＭの音量を変更します	调整BGM音量	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	20797	20801	43	42	ＢＧＭのテスト再生を行います	测试播放BGM	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	20868	20872	34	33	ＳＥの音量を変更します	调整音效音量	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	20930	20934	40	39	ＳＥのテスト再生を行います	测试播放音效	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	20998	21002	37	36	ボイスの音量を変更します	调整语音音量	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	21063	21067	43	42	ボイスのテスト再生を行います	测试播放语音	UI-extra-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	21134	21138	46	45	ループボイスの音量を変更します	调整循环语音音量	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	21208	21212	52	51	ループボイスのテスト再生を行います	测试播放循环语音	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	21288	21292	43	42	システム音の音量を変更します	调整系统音效音量	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	21359	21363	49	48	システム音のテスト再生を行います	测试播放系统音效	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	21436	21440	49	48	システムボイスの音量を変更します	调整系统语音音量	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	21513	21517	55	54	システムボイスのテスト再生を行います	测试播放系统语音	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	21683	21687	40	39	音声の再生速度を変更します	调整音频播放速度	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	21838	21842	43	42	ボイスのテスト再生を行います	测试播放语音	UI-extra-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22083	22087	31	30	ウィンドウを閉じます	关闭窗口	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22142	22146	25	24	音声を再生します	播放语音	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22195	22199	40	39	前の選択肢にジャンプします	跳至上一个选项	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22263	22267	34	33	バックログを表示します	显示历史记录	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22325	22329	37	36	オートモードへ移行します	进入自动模式	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22390	22394	64	63	ボタンを押している間、文章をスキップします	按住按键时跳过文本	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22482	22486	40	39	スキップモードへ移行します	进入跳过模式	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22550	22554	73	72	ボタンを押している間、全ての文章をスキップします	按住按键时跳过所有文本	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22651	22655	46	45	全文スキップモードへ移行します	进入全文跳过模式	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22725	22729	40	39	次の選択肢にジャンプします	跳至下一个选项	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22793	22797	37	36	セーブメニューを開きます	打开保存菜单	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22858	22862	37	36	ロードメニューを開きます	打开读取菜单	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22923	22927	31	30	クイックセーブします	快速保存	UI-extra-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	22982	22986	31	30	クイックロードします	快速读取	UI-extra-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	23041	23045	34	33	設定メニューを開きます	打开设置菜单	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	23103	23107	34	33	タイトル画面に戻ります	返回标题画面	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	23165	23169	46	45	ゲームウィンドウを最小化します	最小化游戏窗口	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	23239	23243	40	39	パニックモードへ移行します	进入紧急隐藏模式	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	23307	23311	43	42	ゲームをセーブして終了します	保存并退出游戏	UI-extra-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	23378	23382	28	27	ゲームを終了します	退出游戏	UI-core-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	23434	23438	70	69	フルスクリーン、ウィンドウモードへ切り替えます	切换全屏/窗口模式	UI-settings-complete-v1				manual-reviewed-ui	exact-source-map
Config/button.datu8	23532	23536	46	45	ボタンの選択箇所を切り替えます	切换按钮选择位置	UI-extra-v1				manual-reviewed-ui	exact-source-map
